Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,759999,8059.3423,1000,,,,,,,,,,
7532.193,828.6218,7988.708,5249.286,1000.0,760000,,,-721.2135620117188,-6.057543754577637,6.337584495544434,719.9625854492188,720.0005493164062,0.12866173684597015,-0.6529231071472168,0.0003,0.0003,0.12865467369556427
,,,,,760999,7747.027,1000,,,,,,,,,,
,,,,,761000,,,-716.9827880859375,-5.611851215362549,5.13261604309082,716.0571899414062,715.6589965820312,0.12888243794441223,-1.0351142883300781,0.0003,0.0003,0.12887945771217346
,,,,,761999,8050.6978,1000,,,,,,,,,,
,,,,,762000,,,-714.7210083007812,-5.6468706130981445,4.823184013366699,713.2576904296875,713.3408813476562,0.1284361481666565,-0.7673843502998352,0.0003,0.0003,0.12843318283557892
,,,,,762999,8023.345,1000,,,,,,,,,,
,,,,,763000,,,-720.6090698242188,-6.3720574378967285,4.566887378692627,718.7169799804688,719.0829467773438,0.12822124361991882,1.084834098815918,0.0003,0.0003,0.12822243571281433
,,,,,763999,8089.606,1000,,,,,,,,,,
,,,,,764000,,,-731.1170654296875,-5.997115612030029,5.62357759475708,730.2138671875,729.5474853515625,0.13015291094779968,0.020682722330093384,0.0003,0.0003,0.13015443086624146
,,,,,764999,7975.6875,1000,,,,,,,,,,
7990.407,113.643745,8108.385,7735.433,1000.0,765000,,,-719.6097412109375,-6.412201881408691,4.734797477722168,718.8148193359375,718.8598022460938,0.1307816505432129,0.6895867586135864,0.0003,0.0003,0.13078033924102783
,,,,,765999,7854.657,1000,,,,,,,,,,
,,,,,766000,,,-724.7584838867188,-6.022699356079102,4.625564098358154,723.2572631835938,723.592529296875,0.12948323786258698,0.44305288791656494,0.0003,0.0003,0.12948334217071533
,,,,,766999,7993.193,1000,,,,,,,,,,
,,,,,767000,,,-723.0573120117188,-6.2222676277160645,5.031079292297363,721.85595703125,722.019287109375,0.12913203239440918,0.2356126308441162,0.0003,0.0003,0.12913215160369873
,,,,,767999,8094.9824,1000,,,,,,,,,,
,,,,,768000,,,-719.162353515625,-6.172308921813965,4.716084003448486,718.052978515625,718.1468505859375,0.130272775888443,0.5738417506217957,0.0003,0.0003,0.13026908040046692
,,,,,768999,8024.5522,1000,,,,,,,,,,
,,,,,769000,,,-717.4288330078125,-6.018807411193848,5.59923791885376,716.698486328125,716.4891357421875,0.13163913786411285,-0.4919132590293884,0.0003,0.0003,0.13163867592811584
,,,,,769999,7942.1924,1000,,,,,,,,,,
8041.921,48.676586,8138.744,7950.388,1000.0,770000,,,-725.6200561523438,-5.852232933044434,3.129523754119873,724.56884765625,724.5648193359375,0.13251528143882751,0.1971350908279419,0.0003,0.0003,0.13251660764217377
,,,,,770999,7985.6943,1000,,,,,,,,,,
,,,,,771000,,,-719.3901977539062,-6.3929853439331055,6.4543070793151855,717.907470703125,717.9804077148438,0.1312500387430191,0.24594612419605255,0.0003,0.0003,0.13125337660312653
,,,,,771999,7846.9272,1000,,,,,,,,,,
,,,,,772000,,,-728.5,-5.811978340148926,4.958255767822266,727.4749145507812,727.15673828125,0.13243672251701355,-0.011757299304008484,0.0003,0.0003,0.13244092464447021
,,,,,772999,8017.71,1000,,,,,,,,,,
,,,,,773000,,,-722.8689575195312,-6.188235282897949,3.619342088699341,721.966796875,721.4471435546875,0.13215534389019012,-0.194938525557518,0.0003,0.0003,0.132150799036026
,,,,,773999,7954.387,1000,,,,,,,,,,
,,,,,774000,,,-729.3386840820312,-5.556397438049316,3.877779960632324,728.2760009765625,728.8649291992188,0.13127999007701874,-0.8398472666740417,0.0003,0.0003,0.13128039240837097
,,,,,774999,8025.325,1000,,,,,,,,,,
8158.4756,70.50325,8313.597,8069.39,1000.0,775000,,,-725.5479736328125,-6.301810264587402,5.713369369506836,723.9947509765625,724.09033203125,0.13266344368457794,0.6565320491790771,0.0003,0.0003,0.1326626092195511
,,,,,775999,8078.1235,1000,,,,,,,,,,
,,,,,776000,,,-738.7650756835938,-5.600028991699219,2.753453254699707,737.1903076171875,737.23388671875,0.13202247023582458,-0.6752767562866211,0.0003,0.0003,0.13202020525932312
,,,,,776999,7957.086,1000,,,,,,,,,,
,,,,,777000,,,-727.597900390625,-6.027790546417236,4.054739475250244,726.1826782226562,726.489501953125,0.13206343352794647,0.4027056097984314,0.0003,0.0003,0.13207079470157623
,,,,,777999,7877.497,1000,,,,,,,,,,
,,,,,778000,,,-735.591064453125,-5.462031841278076,4.582366466522217,734.7230224609375,734.3974609375,0.13206881284713745,-0.9107200503349304,0.0003,0.0003,0.13207009434700012
,,,,,778999,8055.2734,1000,,,,,,,,,,
,,,,,779000,,,-731.06884765625,-6.122873783111572,2.8498668670654297,729.6959838867188,729.7661743164062,0.1323981136083603,-0.023305058479309082,0.0003,0.0003,0.1323981136083603
,,,,,779999,7939.943,1000,,,,,,,,,,
8155.569,53.478905,8240.673,8061.8564,1000.0,780000,,,-724.6461181640625,-5.907165050506592,5.028059959411621,723.0685424804688,723.0966796875,0.13157717883586884,0.07750648260116577,0.0003,0.0003,0.1315697729587555
,,,,,780999,7956.8857,1000,,,,,,,,,,
,,,,,781000,,,-727.0588989257812,-6.338598251342773,4.220538139343262,725.8790893554688,725.5570678710938,0.1312212496995926,0.30187925696372986,0.0003,0.0003,0.1312217116355896
,,,,,781999,8053.2764,1000,,,,,,,,,,
,,,,,782000,,,-727.09619140625,-5.992768287658691,5.266229629516602,725.7479248046875,725.9662475585938,0.132643923163414,0.0943799614906311,0.0003,0.0003,0.13264800608158112
,,,,,782999,8046.2666,1000,,,,,,,,,,
,,,,,783000,,,-725.9452514648438,-6.432455062866211,6.157020568847656,724.382080078125,724.426025390625,0.1339595466852188,0.38759124279022217,0.0003,0.0003,0.13396784663200378
,,,,,783999,8024.945,1000,,,,,,,,,,
,,,,,784000,,,-720.3803100585938,-6.24764347076416,4.771132469177246,719.0970458984375,719.1544799804688,0.13392820954322815,0.9238318800926208,0.0003,0.0003,0.13393189013004303
,,,,,784999,8046.8726,1000,,,,,,,,,,
8089.5977,197.09158,8274.111,7532.878,1000.0,785000,,,-730.4207153320312,-5.917403697967529,4.358790397644043,729.2345581054688,728.8477172851562,0.13421709835529327,0.49536648392677307,0.0003,0.0003,0.13422204554080963
,,,,,785999,8129.825,1000,,,,,,,,,,
,,,,,786000,,,-728.6921997070312,-5.877565860748291,4.759007453918457,727.3482055664062,726.8717651367188,0.13342703878879547,0.1566672921180725,0.0003,0.0003,0.13342684507369995
,,,,,786999,8047.21,1000,,,,,,,,,,
,,,,,787000,,,-723.7273559570312,-5.929716110229492,6.19571590423584,722.0577392578125,722.245849609375,0.13446836173534393,0.34659332036972046,0.0003,0.0003,0.13446451723575592
,,,,,787999,8140.5864,1000,,,,,,,,,,
,,,,,788000,,,-731.1397705078125,-5.830596923828125,3.506246328353882,729.806640625,729.722412109375,0.13397188484668732,0.10226647555828094,0.0003,0.0003,0.13397756218910217
,,,,,788999,8133.691,1000,,,,,,,,,,
,,,,,789000,,,-727.9884643554688,-5.974579811096191,3.728898525238037,726.8499145507812,726.7374877929688,0.13514453172683716,-0.26196157932281494,0.0003,0.0003,0.13514231145381927
,,,,,789999,7935.154,1000,,,,,,,,,,
8004.1235,114.41224,8145.419,7767.504,1000.0,790000,,,-726.8731689453125,-6.281425476074219,5.652135848999023,725.4652099609375,725.5216064453125,0.13430428504943848,0.6849147081375122,0.0003,0.0003,0.13429954648017883
,,,,,790999,8146.197,1000,,,,,,,,,,
,,,,,791000,,,-724.6766967773438,-5.753763198852539,6.268561363220215,724.1412353515625,723.5037841796875,0.13373810052871704,-0.7292925715446472,0.0003,0.0003,0.13373664021492004
,,,,,791999,8121.8394,1000,,,,,,,,,,
,,,,,792000,,,-730.519287109375,-6.01796817779541,7.27530574798584,729.4873046875,729.35986328125,0.1339278668165207,0.08577103912830353,0.0003,0.0003,0.1339230090379715
,,,,,792999,8027.944,1000,,,,,,,,,,
,,,,,793000,,,-729.5089111328125,-6.028964996337891,8.719442367553711,728.0848388671875,727.8783569335938,0.13306614756584167,0.3767920434474945,0.0003,0.0003,0.13306686282157898
,,,,,793999,8139.829,1000,,,,,,,,,,
,,,,,794000,,,-728.8812866210938,-6.64326286315918,4.023160934448242,727.2557373046875,727.1651000976562,0.13282865285873413,1.0762224197387695,0.0003,0.0003,0.13283216953277588
,,,,,794999,8209.343,1000,,,,,,,,,,
8154.962,49.825844,8234.238,8065.5815,1000.0,795000,,,-719.9588623046875,-6.016928195953369,5.098125457763672,718.1241455078125,717.98876953125,0.13366568088531494,0.31351912021636963,0.0003,0.0003,0.1336672455072403
,,,,,795999,8145.0996,1000,,,,,,,,,,
,,,,,796000,,,-738.4422607421875,-5.714020729064941,3.7518444061279297,737.13916015625,737.4658813476562,0.13329578936100006,-0.4414074718952179,0.0003,0.0003,0.13329429924488068
,,,,,796999,8116.2983,1000,,,,,,,,,,
,,,,,797000,,,-738.4044189453125,-5.954929828643799,4.780588626861572,736.9457397460938,737.3418579101562,0.13506847620010376,-0.0463578999042511,0.0003,0.0003,0.13507205247879028
,,,,,797999,8051.0605,1000,,,,,,,,,,
,,,,,798000,,,-720.3009033203125,-5.749865531921387,10.568426132202148,718.8507690429688,718.482177734375,0.13539524376392365,-0.16649124026298523,0.0003,0.0003,0.13539595901966095
,,,,,798999,8138.768,1000,,,,,,,,,,
,,,,,799000,,,-733.66650390625,-5.868412494659424,3.250730514526367,732.1602172851562,732.4390869140625,0.13414610922336578,-0.8038042783737183,0.0003,0.0003,0.13414238393306732
,,,,,799999,8292.228,1000,,,,,,,,,,
8195.281,51.894947,8300.404,8103.751,1000.0,800000,,,-732.9849243164062,-6.096972942352295,4.3349127769470215,731.5067749023438,731.8218994140625,0.13276004791259766,-0.04386858642101288,0.0003,0.0003,0.13276124000549316
,,,,,800999,8222.525,1000,,,,,,,,,,
,,,,,801000,,,-737.8297729492188,-6.383434295654297,4.214546203613281,736.6178588867188,736.2151489257812,0.13304178416728973,0.21388576924800873,0.0003,0.0003,0.1330438256263733
,,,,,801999,7739.2593,1000,,,,,,,,,,
,,,,,802000,,,-734.180908203125,-6.2991461753845215,4.414087295532227,733.274658203125,732.9647827148438,0.13310617208480835,0.9490742683410645,0.0003,0.0003,0.13311487436294556
,,,,,802999,8185.382,1000,,,,,,,,,,
,,,,,803000,,,-735.4291381835938,-5.904720306396484,4.67592716217041,734.6997680664062,734.389892578125,0.1337454468011856,0.26005876064300537,0.0003,0.0003,0.13374818861484528
,,,,,803999,8216.318,1000,,,,,,,,,,
,,,,,804000,,,-733.96044921875,-6.071737766265869,6.89121675491333,732.8248291015625,732.3676147460938,0.13359956443309784,0.05376429855823517,0.0003,0.0003,0.1336042433977127
,,,,,804999,8167.216,1000,,,,,,,,,,
8237.099,73.83067,8351.917,8142.1377,1000.0,805000,,,-740.8389892578125,-5.907066345214844,3.638657808303833,739.8336181640625,739.745849609375,0.132692351937294,0.1571357548236847,0.0003,0.0003,0.13269361853599548
,,,,,805999,8157.7573,1000,,,,,,,,,,
,,,,,806000,,,-730.5538940429688,-5.49140739440918,5.757864952087402,729.20849609375,729.4820556640625,0.13387812674045563,-0.9593163728713989,0.0003,0.0003,0.13387267291545868
,,,,,806999,8201.914,1000,,,,,,,,,,
,,,,,807000,,,-735.0735473632812,-6.216680526733398,3.612342119216919,733.8599853515625,733.984130859375,0.13400956988334656,1.1201488971710205,0.0003,0.0003,0.1340160220861435
,,,,,807999,8263.219,1000,,,,,,,,,,
,,,,,808000,,,-727.3763427734375,-6.353086471557617,4.188957214355469,725.8409423828125,726.083251953125,0.13527898490428925,0.6466461420059204,0.0003,0.0003,0.1352851837873459
,,,,,808999,8070.6084,1000,,,,,,,,,,
,,,,,809000,,,-741.8699951171875,-5.604229927062988,4.5424394607543945,740.9766845703125,740.7096557617188,0.13485407829284668,-0.7601719498634338,0.0003,0.0003,0.13484469056129456
,,,,,809999,8095.59,1000,,,,,,,,,,
8154.0938,31.062288,8193.744,8079.9062,1000.0,810000,,,-741.2902221679688,-5.99287223815918,3.684486150741577,739.86181640625,740.2041625976562,0.13419145345687866,0.09931563585996628,0.0003,0.0003,0.13418704271316528
,,,,,810999,8258.117,1000,,,,,,,,,,
,,,,,811000,,,-735.775634765625,-6.319589614868164,4.997721195220947,734.5732421875,734.4498291015625,0.13500180840492249,0.33335134387016296,0.0003,0.0003,0.1350046992301941
,,,,,811999,8271.861,1000,,,,,,,,,,
,,,,,812000,,,-737.6141357421875,-6.0820817947387695,5.419407367706299,736.1630859375,736.0693969726562,0.13380564749240875,-0.25580766797065735,0.0003,0.0003,0.13380715250968933
,,,,,812999,8140.257,1000,,,,,,,,,,
,,,,,813000,,,-735.7698364257812,-6.320244312286377,4.576482772827148,734.7532958984375,734.5220336914062,0.1339561939239502,0.44050341844558716,0.0003,0.0003,0.13395845890045166
,,,,,813999,8160.4404,1000,,,,,,,,,,
,,,,,814000,,,-737.6317138671875,-5.887261390686035,4.043689250946045,736.24462890625,736.8353271484375,0.13369445502758026,-0.3868350386619568,0.0003,0.0003,0.13369902968406677
,,,,,814999,8218.892,1000,,,,,,,,,,
7956.7305,548.84564,8347.561,6805.786,1000.0,815000,,,-746.6691284179688,-5.830336093902588,4.709510803222656,745.5868530273438,745.2076416015625,0.13418054580688477,-0.20159797370433807,0.0003,0.0003,0.13417814671993256
,,,,,815999,8211.332,1000,,,,,,,,,,
,,,,,816000,,,-737.8994750976562,-5.534043312072754,6.7225494384765625,736.5865478515625,736.41455078125,0.1333540827035904,-0.2868630588054657,0.0003,0.0003,0.1333448737859726
,,,,,816999,8063.9297,1000,,,,,,,,,,
,,,,,817000,,,-733.2101440429688,-5.987690448760986,4.400396347045898,731.6488037109375,732.0726318359375,0.13319823145866394,-0.30939221382141113,0.0003,0.0003,0.13319455087184906
,,,,,817999,8116.8433,1000,,,,,,,,,,
,,,,,818000,,,-747.1074829101562,-5.204599380493164,5.3738932609558105,746.10595703125,745.9813842773438,0.134258434176445,-1.3530092239379883,0.0003,0.0003,0.13425831496715546
,,,,,818999,8173.575,1000,,,,,,,,,,
,,,,,819000,,,-735.1201782226562,-5.952150344848633,4.514840126037598,733.8702392578125,733.9439697265625,0.1345045268535614,0.2587161362171173,0.0003,0.0003,0.13450931012630463
,,,,,819999,8089.7285,1000,,,,,,,,,,
8289.507,81.44137,8377.09,8074.1055,1000.0,820000,,,-746.4298095703125,-6.00220251083374,4.3066301345825195,745.4041748046875,745.194580078125,0.13451549410820007,0.27355095744132996,0.0003,0.0003,0.13452278077602386
,,,,,820999,8155.3486,1000,,,,,,,,,,
,,,,,821000,,,-733.5457763671875,-6.275454521179199,4.149667739868164,732.5316162109375,732.91162109375,0.1344403177499771,0.7603933811187744,0.0003,0.0003,0.13444527983665466
,,,,,821999,8233.526,1000,,,,,,,,,,
,,,,,822000,,,-735.8186645507812,-6.440352439880371,5.872457504272461,733.8983154296875,734.1492919921875,0.13544730842113495,0.9641692638397217,0.0003,0.0003,0.13544735312461853
,,,,,822999,8197.826,1000,,,,,,,,,,
,,,,,823000,,,-736.3909301757812,-6.274214267730713,3.8956034183502197,734.91015625,735.0415649414062,0.13571280241012573,1.0350326299667358,0.0003,0.0003,0.1357150673866272
,,,,,823999,8188.3047,1000,,,,,,,,,,
,,,,,824000,,,-747.3858642578125,-6.176687240600586,4.875358581542969,745.92822265625,746.270263671875,0.13713201880455017,0.4925870895385742,0.0003,0.0003,0.13714054226875305
,,,,,824999,8068.4307,1000,,,,,,,,,,
8134.242,284.05725,8348.917,7369.4136,1000.0,825000,,,-737.3843994140625,-6.198885440826416,5.4616498947143555,736.291259765625,736.0315551757812,0.13588285446166992,0.29336273670196533,0.0003,0.0003,0.13589243590831757
,,,,,825999,8234.043,1000,,,,,,,,,,
,,,,,826000,,,-746.6392822265625,-5.618271350860596,3.881706953048706,746.07763671875,746.0318603515625,0.13585291802883148,-0.690291702747345,0.0003,0.0003,0.13585245609283447
,,,,,826999,8174.954,1000,,,,,,,,,,
,,,,,827000,,,-745.5238037109375,-5.682740211486816,5.179800033569336,744.3275146484375,744.1380615234375,0.13606347143650055,-0.724574863910675,0.0003,0.0003,0.13605615496635437
,,,,,827999,-31.7853,1000,,,,,,,,,,
,,,,,828000,,,-743.1101684570312,-5.73676061630249,3.7684192657470703,741.8107299804688,741.3310546875,0.13678117096424103,-0.31030407547950745,0.0003,0.0003,0.1367800235748291
,,,,,828999,8299.851,1000,,,,,,,,,,
,,,,,829000,,,-745.642333984375,-5.679897308349609,6.680730819702148,743.9974365234375,743.9256591796875,0.13613082468509674,-0.6858129501342773,0.0003,0.0003,0.13613277673721313
,,,,,829999,8269.161,1000,,,,,,,,,,
8151.6357,415.59915,8427.859,7040.054,1000.0,830000,,,-748.8326416015625,-5.79538631439209,3.824525833129883,747.9781494140625,748.2899169921875,0.13577596843242645,0.2646932601928711,0.0003,0.0003,0.1357755810022354
,,,,,830999,8184.9043,1000,,,,,,,,,,
,,,,,831000,,,-745.9739990234375,-5.6482038497924805,3.140916347503662,744.603759765625,744.6657104492188,0.13596388697624207,-0.32111722230911255,0.0003,0.0003,0.13596603274345398
,,,,,831999,8263.419,1000,,,,,,,,,,
,,,,,832000,,,-748.3640747070312,-5.705173969268799,4.555792808532715,746.892333984375,747.1279907226562,0.13461309671401978,-0.9208208918571472,0.0003,0.0003,0.13461261987686157
,,,,,832999,7819.868,1000,,,,,,,,,,
,,,,,833000,,,-745.2196655273438,-6.2532854080200195,5.934063911437988,743.72412109375,743.7184448242188,0.1352018266916275,0.47423869371414185,0.0003,0.0003,0.13520415127277374
,,,,,833999,8162.1113,1000,,,,,,,,,,
,,,,,834000,,,-739.734619140625,-6.306088447570801,5.4727020263671875,738.667236328125,738.3003540039062,0.13355234265327454,0.1587677001953125,0.0003,0.0003,0.1335582286119461
,,,,,834999,8289.327,1000,,,,,,,,,,
7607.0767,1380.0424,8279.65,3653.8706,1000.0,835000,,,-747.1722412109375,-5.971962928771973,4.63163948059082,745.9422607421875,745.9521484375,0.13284452259540558,0.3557303249835968,0.0003,0.0003,0.13284742832183838
,,,,,835999,8153.719,1000,,,,,,,,,,
,,,,,836000,,,-740.7330322265625,-5.708599090576172,4.326596736907959,739.9378051757812,740.0316162109375,0.13251596689224243,-0.8086463212966919,0.0003,0.0003,0.13251420855522156
,,,,,836999,8331.499,1000,,,,,,,,,,
,,,,,837000,,,-741.1668701171875,-6.425836086273193,7.534658432006836,740.14501953125,739.5179443359375,0.13315102458000183,0.5134846568107605,0.0003,0.0003,0.13315413892269135
,,,,,837999,8253.13,1000,,,,,,,,,,
,,,,,838000,,,-747.9782104492188,-5.773520469665527,3.693103551864624,746.5910034179688,746.4699096679688,0.13311387598514557,-0.8682372570037842,0.0003,0.0003,0.13311366736888885
,,,,,838999,8350.198,1000,,,,,,,,,,
,,,,,839000,,,-751.1912231445312,-5.832601547241211,5.32552433013916,749.9056396484375,750.114501953125,0.13268046081066132,-0.31931960582733154,0.0003,0.0003,0.13268189132213593
,,,,,839999,8210.946,1000,,,,,,,,,,
8331.885,85.917595,8455.771,8163.8687,1000.0,840000,,,-749.6437377929688,-5.868716239929199,4.516299247741699,748.19287109375,748.2232055664062,0.1338624209165573,-0.03159716725349426,0.0003,0.0003,0.13386750221252441
,,,,,840999,8324.852,1000,,,,,,,,,,
,,,,,841000,,,-743.6700439453125,-5.6129150390625,4.061939239501953,742.4019775390625,742.6868286132812,0.1342686116695404,-0.18787896633148193,0.0003,0.0003,0.13426640629768372
,,,,,841999,8322.071,1000,,,,,,,,,,
,,,,,842000,,,-741.26318359375,-6.473450660705566,4.320553302764893,740.0842895507812,739.8319702148438,0.13294759392738342,1.0678147077560425,0.0003,0.0003,0.1329425424337387
,,,,,842999,8337.898,1000,,,,,,,,,,
,,,,,843000,,,-741.0363159179688,-6.174019813537598,5.506890773773193,739.634033203125,739.762939453125,0.13366341590881348,0.46267980337142944,0.0003,0.0003,0.13366615772247314
,,,,,843999,8430.006,1000,,,,,,,,,,
,,,,,844000,,,-756.196533203125,-6.0061726570129395,3.290341854095459,754.8743286132812,755.0225219726562,0.13598746061325073,0.3015342354774475,0.0003,0.0003,0.13599081337451935
,,,,,844999,8317.766,1000,,,,,,,,,,
8302.394,103.17798,8447.149,8100.67,1000.0,845000,,,-740.9308471679688,-6.045517921447754,4.67034387588501,739.403564453125,739.695068359375,0.13464903831481934,-0.044005438685417175,0.0003,0.0003,0.13464419543743134
,,,,,845999,8367.877,1000,,,,,,,,,,
,,,,,846000,,,-748.1701049804688,-6.236477851867676,4.654623031616211,747.6812133789062,747.01806640625,0.13365958631038666,0.31106650829315186,0.0003,0.0003,0.13366007804870605
,,,,,846999,8355.922,1000,,,,,,,,,,
,,,,,847000,,,-746.6222534179688,-6.308427810668945,4.9343180656433105,745.4329833984375,745.3057861328125,0.13501307368278503,0.7742936611175537,0.0003,0.0003,0.13502565026283264
,,,,,847999,8380.378,1000,,,,,,,,,,
,,,,,848000,,,-753.9172973632812,-5.8731279373168945,3.651319980621338,752.4452514648438,752.6851196289062,0.13723382353782654,-0.49203771352767944,0.0003,0.0003,0.1372368186712265
,,,,,848999,8274.927,1000,,,,,,,,,,
,,,,,849000,,,-750.9010620117188,-5.999429225921631,4.088717937469482,749.7224731445312,749.5780029296875,0.13736364245414734,0.12807470560073853,0.0003,0.0003,0.13736078143119812
,,,,,849999,8212.934,1000,,,,,,,,,,
8355.307,52.944016,8462.782,8252.915,1000.0,850000,,,-748.8632202148438,-6.051848411560059,4.518247604370117,747.5263671875,747.746826171875,0.13677377998828888,0.27191975712776184,0.0003,0.0003,0.13677451014518738
,,,,,850999,8245.483,1000,,,,,,,,,,
,,,,,851000,,,-748.5215454101562,-5.5623979568481445,5.621011734008789,747.083251953125,746.9522705078125,0.13604378700256348,-0.5742992162704468,0.0003,0.0003,0.13603873550891876
,,,,,851999,8276.331,1000,,,,,,,,,,
,,,,,852000,,,-742.661376953125,-6.431338310241699,5.595739364624023,741.9461669921875,741.8270263671875,0.1369999200105667,0.6529582738876343,0.0003,0.0003,0.13699990510940552
,,,,,852999,8248.94,1000,,,,,,,,,,
,,,,,853000,,,-752.6243286132812,-5.535131931304932,3.542358636856079,751.0428466796875,751.2556762695312,0.13712097704410553,-0.3055906593799591,0.0003,0.0003,0.13712140917778015
,,,,,853999,8272.91,1000,,,,,,,,,,
,,,,,854000,,,-746.9058837890625,-5.924412727355957,5.766800880432129,745.4630737304688,745.533447265625,0.13807134330272675,-0.11512205004692078,0.0003,0.0003,0.13807444274425507
,,,,,854999,8323.92,1000,,,,,,,,,,
8342.337,54.709736,8416.699,8241.47,1000.0,855000,,,-758.0711669921875,-6.311197757720947,5.8451433181762695,756.6475830078125,756.510498046875,0.13682185113430023,0.49888721108436584,0.0003,0.0003,0.1368231624364853
,,,,,855999,8410.79,1000,,,,,,,,,,
,,,,,856000,,,-748.6893920898438,-6.317447662353516,4.918584823608398,747.503662109375,747.4273681640625,0.13712407648563385,0.3312681317329407,0.0003,0.0003,0.13712739944458008
,,,,,856999,8366.809,1000,,,,,,,,,,
,,,,,857000,,,-746.6072387695312,-5.972689628601074,4.88489294052124,745.4346923828125,745.846435546875,0.13721014559268951,-0.5385539531707764,0.0003,0.0003,0.1372082382440567
,,,,,857999,8436.597,1000,,,,,,,,,,
,,,,,858000,,,-748.4437866210938,-6.195705890655518,5.538839340209961,747.330078125,747.2349853515625,0.138224795460701,0.27950477600097656,0.0003,0.0003,0.13822324573993683
,,,,,858999,8431.459,1000,,,,,,,,,,
,,,,,859000,,,-745.182373046875,-6.026166915893555,5.578476905822754,743.8187255859375,744.5706176757812,0.13774904608726501,0.45080482959747314,0.0003,0.0003,0.1377464383840561
,,,,,859999,8308.862,1000,,,,,,,,,,
8465.528,65.14222,8590.088,8379.008,1000.0,860000,,,-748.3688354492188,-6.112152576446533,5.609285831451416,747.283935546875,747.520751953125,0.13712483644485474,0.1587551236152649,0.0003,0.0003,0.13712218403816223
,,,,,860999,8242.058,1000,,,,,,,,,,
,,,,,861000,,,-755.2860107421875,-5.969393730163574,5.012551784515381,754.0028076171875,754.254638671875,0.137195885181427,0.36901381611824036,0.0003,0.0003,0.1371976137161255
,,,,,861999,8459.772,1000,,,,,,,,,,
,,,,,862000,,,-756.9993896484375,-5.835719108581543,5.842365741729736,755.4235229492188,755.0725708007812,0.1370990127325058,-0.6708282232284546,0.0003,0.0003,0.13710112869739532
,,,,,862999,8309.175,1000,,,,,,,,,,
,,,,,863000,,,-751.50927734375,-5.613624572753906,5.409204483032227,750.6146240234375,750.3585815429688,0.1365177035331726,-0.6077466011047363,0.0003,0.0003,0.13651472330093384
,,,,,863999,8426.1,1000,,,,,,,,,,
,,,,,864000,,,-750.3792114257812,-6.082134246826172,5.077462196350098,749.2613525390625,749.2439575195312,0.13801611959934235,0.09055046737194061,0.0003,0.0003,0.13802024722099304
,,,,,864999,8260.131,1000,,,,,,,,,,
8363.989,70.28582,8457.852,8203.376,1000.0,865000,,,-756.4555053710938,-6.279383659362793,8.524490356445312,755.14501953125,755.2232666015625,0.13840389251708984,0.18703767657279968,0.0003,0.0003,0.13840192556381226
,,,,,865999,8253.945,1000,,,,,,,,,,
,,,,,866000,,,-760.4179077148438,-6.134215354919434,3.6866183280944824,759.2567138671875,759.101806640625,0.13895398378372192,1.1536431312561035,0.0003,0.0003,0.1389564871788025
,,,,,866999,8234.678,1000,,,,,,,,,,
,,,,,867000,,,-757.0739135742188,-6.002467155456543,5.1413445472717285,755.7297973632812,755.6840209960938,0.13914716243743896,-0.6530714631080627,0.0003,0.0003,0.13914503157138824
,,,,,867999,8356.685,1000,,,,,,,,,,
,,,,,868000,,,-758.1389770507812,-5.935676574707031,8.528450012207031,756.617919921875,756.929931640625,0.1381651908159256,-0.16118696331977844,0.0003,0.0003,0.13816116750240326
,,,,,868999,8396.384,1000,,,,,,,,,,
,,,,,869000,,,-757.0145874023438,-5.392827987670898,5.94144344329834,755.328857421875,755.5109252929688,0.13745413720607758,-1.0059261322021484,0.0003,0.0003,0.1374538540840149
,,,,,869999,8273.727,1000,,,,,,,,,,
8422.518,61.390087,8500.68,8288.6875,1000.0,870000,,,-753.3547973632812,-5.999035835266113,4.666326522827148,752.2801513671875,752.4957275390625,0.13809441030025482,0.33209383487701416,0.0003,0.0003,0.13809138536453247
,,,,,870999,8282.583,1000,,,,,,,,,,
,,,,,871000,,,-753.6128540039062,-5.605002403259277,5.311156272888184,752.5513916015625,752.4476318359375,0.1373770534992218,-0.5005385875701904,0.0003,0.0003,0.1373763233423233
,,,,,871999,8167.5566,1000,,,,,,,,,,
,,,,,872000,,,-751.6724243164062,-6.215761184692383,3.8591339588165283,750.11669921875,750.2786254882812,0.13775408267974854,0.3110561668872833,0.0003,0.0003,0.13775190711021423
,,,,,872999,8343.236,1000,,,,,,,,,,
,,,,,873000,,,-754.5670166015625,-6.3218584060668945,5.033892631530762,753.4384765625,753.1854248046875,0.13894493877887726,0.9100122451782227,0.0003,0.0003,0.13894309103488922
,,,,,873999,8261.408,1000,,,,,,,,,,
,,,,,874000,,,-756.2389526367188,-6.610424518585205,5.469491004943848,755.3341064453125,755.0177612304688,0.13904225826263428,1.4928817749023438,0.0003,0.0003,0.13905024528503418
,,,,,874999,8266.854,1000,,,,,,,,,,
8240.081,327.66977,8483.957,7287.544,1000.0,875000,,,-762.0779418945312,-6.052988052368164,5.1786065101623535,760.5399780273438,760.988525390625,0.13880953192710876,-0.49641552567481995,0.0003,0.0003,0.1388111263513565
,,,,,875999,8490.245,1000,,,,,,,,,,
