Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,32678,5.0,5,,,,,,
,,,,,32683,5.0,5,,,,,,
,,,,,32686,3.0,3,,,,,,
,,,,,32690,4.0,4,,,,,,
,,,,,32697,7.0,7,,,,,,
,,,,,32705,8.0,8,,,,,,
,,,,,32713,8.0,8,,,,,,
,,,,,32718,5.0,5,,,,,,
,,,,,32726,8.0,8,,,,,,
,,,,,32737,11.0,11,,,,,,
,,,,,32740,3.0,3,,,,,,
,,,,,32744,4.0,4,,,,,,
,,,,,32747,3.0,3,,,,,,
,,,,,32751,4.0,4,,,,,,
,,,,,32756,5.0,5,,,,,,
,,,,,32764,8.0,8,,,,,,
,,,,,32768,4.0,4,,,,,,
,,,,,32780,12.0,12,,,,,,
,,,,,32784,4.0,4,,,,,,
,,,,,32792,8.0,8,,,,,,
,,,,,32801,9.0,9,,,,,,
,,,,,32808,7.0,7,,,,,,
,,,,,32811,3.0,3,,,,,,
,,,,,32815,4.0,4,,,,,,
,,,,,32824,9.0,9,,,,,,
,,,,,32828,4.0,4,,,,,,
,,,,,32831,3.0,3,,,,,,
,,,,,32851,20.0,20,,,,,,
,,,,,32858,7.0,7,,,,,,
,,,,,32862,4.0,4,,,,,,
,,,,,32871,9.0,9,,,,,,
,,,,,32881,10.0,10,,,,,,
,,,,,32885,4.0,4,,,,,,
,,,,,32890,5.0,5,,,,,,
,,,,,32894,4.0,4,,,,,,
,,,,,32899,5.0,5,,,,,,
,,,,,32903,4.0,4,,,,,,
,,,,,32908,5.0,5,,,,,,
,,,,,32925,17.0,17,,,,,,
,,,,,32937,12.0,12,,,,,,
,,,,,32940,3.0,3,,,,,,
,,,,,32948,8.0,8,,,,,,
,,,,,32951,3.0,3,,,,,,
,,,,,32965,14.0,14,,,,,,
,,,,,32970,5.0,5,,,,,,
,,,,,32975,5.0,5,,,,,,
,,,,,32981,6.0,6,,,,,,
,,,,,32984,3.0,3,,,,,,
,,,,,32988,4.0,4,,,,,,
,,,,,32997,9.0,9,,,,,,
,,,,,33000,3.0,3,,,,,,
,,,,,33000,,,1.6723785400390625,5.326878547668457,5.323114395141602,0.0003,0.0003,0.1
,,,,,33008,8.0,8,,,,,,
,,,,,33013,5.0,5,,,,,,
,,,,,33016,3.0,3,,,,,,
,,,,,33029,13.0,13,,,,,,
,,,,,33045,16.0,16,,,,,,
,,,,,33051,6.0,6,,,,,,
,,,,,33063,12.0,12,,,,,,
,,,,,33074,11.0,11,,,,,,
,,,,,33078,4.0,4,,,,,,
,,,,,33082,4.0,4,,,,,,
,,,,,33088,6.0,6,,,,,,
,,,,,33091,3.0,3,,,,,,
,,,,,33094,3.0,3,,,,,,
,,,,,33102,8.0,8,,,,,,
,,,,,33106,4.0,4,,,,,,
,,,,,33109,3.0,3,,,,,,
,,,,,33113,4.0,4,,,,,,
,,,,,33119,6.0,6,,,,,,
,,,,,33123,4.0,4,,,,,,
,,,,,33129,6.0,6,,,,,,
,,,,,33133,4.0,4,,,,,,
,,,,,33137,4.0,4,,,,,,
,,,,,33146,9.0,9,,,,,,
,,,,,33153,7.0,7,,,,,,
,,,,,33157,4.0,4,,,,,,
,,,,,33160,3.0,3,,,,,,
,,,,,33164,4.0,4,,,,,,
,,,,,33175,11.0,11,,,,,,
,,,,,33178,3.0,3,,,,,,
,,,,,33190,12.0,12,,,,,,
,,,,,33197,7.0,7,,,,,,
,,,,,33202,5.0,5,,,,,,
,,,,,33216,14.0,14,,,,,,
,,,,,33225,9.0,9,,,,,,
,,,,,33230,5.0,5,,,,,,
,,,,,33238,8.0,8,,,,,,
,,,,,33244,6.0,6,,,,,,
,,,,,33252,8.0,8,,,,,,
,,,,,33259,7.0,7,,,,,,
,,,,,33265,6.0,6,,,,,,
,,,,,33270,5.0,5,,,,,,
,,,,,33274,4.0,4,,,,,,
,,,,,33278,4.0,4,,,,,,
,,,,,33290,12.0,12,,,,,,
,,,,,33295,5.0,5,,,,,,
,,,,,33298,3.0,3,,,,,,
,,,,,33305,7.0,7,,,,,,
,,,,,33308,3.0,3,,,,,,
,,,,,33315,7.0,7,,,,,,
,,,,,33320,5.0,5,,,,,,
,,,,,33323,3.0,3,,,,,,
,,,,,33337,14.0,14,,,,,,
,,,,,33355,18.0,18,,,,,,
,,,,,33361,6.0,6,,,,,,
,,,,,33371,10.0,10,,,,,,
,,,,,33378,7.0,7,,,,,,
,,,,,33388,10.0,10,,,,,,
,,,,,33394,6.0,6,,,,,,
,,,,,33400,6.0,6,,,,,,
,,,,,33408,8.0,8,,,,,,
,,,,,33413,5.0,5,,,,,,
,,,,,33418,5.0,5,,,,,,
,,,,,33421,3.0,3,,,,,,
,,,,,33425,4.0,4,,,,,,
,,,,,33429,4.0,4,,,,,,
,,,,,33436,7.0,7,,,,,,
,,,,,33442,6.0,6,,,,,,
,,,,,33445,3.0,3,,,,,,
,,,,,33449,4.0,4,,,,,,
,,,,,33453,4.0,4,,,,,,
,,,,,33461,8.0,8,,,,,,
,,,,,33465,4.0,4,,,,,,
,,,,,33480,15.0,15,,,,,,
,,,,,33488,8.0,8,,,,,,
,,,,,33493,5.0,5,,,,,,
,,,,,33496,3.0,3,,,,,,
,,,,,33503,7.0,7,,,,,,
,,,,,33508,5.0,5,,,,,,
,,,,,33515,7.0,7,,,,,,
,,,,,33519,4.0,4,,,,,,
,,,,,33526,7.0,7,,,,,,
,,,,,33530,4.0,4,,,,,,
,,,,,33535,5.0,5,,,,,,
,,,,,33543,8.0,8,,,,,,
,,,,,33549,6.0,6,,,,,,
,,,,,33554,5.0,5,,,,,,
,,,,,33559,5.0,5,,,,,,
,,,,,33562,3.0,3,,,,,,
,,,,,33565,3.0,3,,,,,,
,,,,,33578,13.0,13,,,,,,
,,,,,33582,4.0,4,,,,,,
,,,,,33585,3.0,3,,,,,,
,,,,,33589,4.0,4,,,,,,
,,,,,33596,7.0,7,,,,,,
,,,,,33600,4.0,4,,,,,,
,,,,,33609,9.0,9,,,,,,
,,,,,33616,7.0,7,,,,,,
,,,,,33620,4.0,4,,,,,,
,,,,,33626,6.0,6,,,,,,
,,,,,33629,3.0,3,,,,,,
,,,,,33633,4.0,4,,,,,,
,,,,,33640,7.0,7,,,,,,
,,,,,33643,3.0,3,,,,,,
,,,,,33647,4.0,4,,,,,,
,,,,,33652,5.0,5,,,,,,
,,,,,33655,3.0,3,,,,,,
,,,,,33666,11.0,11,,,,,,
,,,,,33670,4.0,4,,,,,,
,,,,,33689,19.0,19,,,,,,
,,,,,33694,5.0,5,,,,,,
,,,,,33699,5.0,5,,,,,,
,,,,,33704,5.0,5,,,,,,
,,,,,33709,5.0,5,,,,,,
,,,,,33715,6.0,6,,,,,,
,,,,,33718,3.0,3,,,,,,
,,,,,33725,7.0,7,,,,,,
,,,,,33729,4.0,4,,,,,,
,,,,,33735,6.0,6,,,,,,
,,,,,33740,5.0,5,,,,,,
,,,,,33752,12.0,12,,,,,,
,,,,,33758,6.0,6,,,,,,
,,,,,33762,4.0,4,,,,,,
,,,,,33767,5.0,5,,,,,,
,,,,,33771,4.0,4,,,,,,
,,,,,33779,8.0,8,,,,,,
,,,,,33788,9.0,9,,,,,,
,,,,,33794,6.0,6,,,,,,
,,,,,33798,4.0,4,,,,,,
,,,,,33803,5.0,5,,,,,,
,,,,,33806,3.0,3,,,,,,
,,,,,33810,4.0,4,,,,,,
,,,,,33821,11.0,11,,,,,,
,,,,,33826,5.0,5,,,,,,
,,,,,33833,7.0,7,,,,,,
,,,,,33851,18.0,18,,,,,,
,,,,,33860,9.0,9,,,,,,
,,,,,33869,9.0,9,,,,,,
,,,,,33874,5.0,5,,,,,,
,,,,,33887,13.0,13,,,,,,
,,,,,33894,7.0,7,,,,,,
,,,,,33911,17.0,17,,,,,,
,,,,,33919,8.0,8,,,,,,
,,,,,33923,4.0,4,,,,,,
,,,,,33929,6.0,6,,,,,,
,,,,,33940,11.0,11,,,,,,
,,,,,33946,6.0,6,,,,,,
,,,,,33953,7.0,7,,,,,,
,,,,,33956,3.0,3,,,,,,
,,,,,33963,7.0,7,,,,,,
,,,,,33972,9.0,9,,,,,,
,,,,,33976,4.0,4,,,,,,
,,,,,33981,5.0,5,,,,,,
,,,,,33984,3.0,3,,,,,,
,,,,,33988,4.0,4,,,,,,
,,,,,34000,,,2.019348621368408,5.0252275466918945,4.837841033935547,0.0003,0.0003,0.1
,,,,,34001,13.0,13,,,,,,
,,,,,34007,6.0,6,,,,,,
,,,,,34013,6.0,6,,,,,,
,,,,,34019,6.0,6,,,,,,
,,,,,34022,3.0,3,,,,,,
,,,,,34032,10.0,10,,,,,,
,,,,,34040,8.0,8,,,,,,
,,,,,34047,7.0,7,,,,,,
,,,,,34058,11.0,11,,,,,,
,,,,,34062,4.0,4,,,,,,
,,,,,34078,16.0,16,,,,,,
,,,,,34087,9.0,9,,,,,,
,,,,,34093,6.0,6,,,,,,
,,,,,34098,5.0,5,,,,,,
,,,,,34103,5.0,5,,,,,,
,,,,,34115,12.0,12,,,,,,
,,,,,34119,4.0,4,,,,,,
,,,,,34125,6.0,6,,,,,,
,,,,,34128,3.0,3,,,,,,
,,,,,34133,5.0,5,,,,,,
,,,,,34137,4.0,4,,,,,,
,,,,,34145,8.0,8,,,,,,
,,,,,34151,6.0,6,,,,,,
,,,,,34159,8.0,8,,,,,,
,,,,,34164,5.0,5,,,,,,
,,,,,34171,7.0,7,,,,,,
,,,,,34178,7.0,7,,,,,,
,,,,,34184,6.0,6,,,,,,
,,,,,34191,7.0,7,,,,,,
,,,,,34196,5.0,5,,,,,,
,,,,,34199,3.0,3,,,,,,
,,,,,34203,4.0,4,,,,,,
,,,,,34215,12.0,12,,,,,,
,,,,,34221,6.0,6,,,,,,
,,,,,34227,6.0,6,,,,,,
,,,,,34232,5.0,5,,,,,,
,,,,,34242,10.0,10,,,,,,
,,,,,34253,11.0,11,,,,,,
,,,,,34258,5.0,5,,,,,,
,,,,,34262,4.0,4,,,,,,
,,,,,34266,4.0,4,,,,,,
,,,,,34269,3.0,3,,,,,,
,,,,,34273,4.0,4,,,,,,
,,,,,34288,15.0,15,,,,,,
,,,,,34314,26.0,26,,,,,,
,,,,,34320,6.0,6,,,,,,
,,,,,34334,14.0,14,,,,,,
,,,,,34341,7.0,7,,,,,,
,,,,,34351,10.0,10,,,,,,
,,,,,34354,3.0,3,,,,,,
,,,,,34358,4.0,4,,,,,,
,,,,,34363,5.0,5,,,,,,
,,,,,34375,12.0,12,,,,,,
,,,,,34381,6.0,6,,,,,,
,,,,,34384,3.0,3,,,,,,
,,,,,34389,5.0,5,,,,,,
,,,,,34399,10.0,10,,,,,,
,,,,,34409,10.0,10,,,,,,
,,,,,34412,3.0,3,,,,,,
,,,,,34420,8.0,8,,,,,,
,,,,,34423,3.0,3,,,,,,
,,,,,34430,7.0,7,,,,,,
,,,,,34434,4.0,4,,,,,,
,,,,,34443,9.0,9,,,,,,
,,,,,34449,6.0,6,,,,,,
,,,,,34453,4.0,4,,,,,,
,,,,,34460,7.0,7,,,,,,
,,,,,34465,5.0,5,,,,,,
,,,,,34468,3.0,3,,,,,,
,,,,,34476,8.0,8,,,,,,
,,,,,34483,7.0,7,,,,,,
,,,,,34486,3.0,3,,,,,,
,,,,,34494,8.0,8,,,,,,
,,,,,34513,19.0,19,,,,,,
,,,,,34516,3.0,3,,,,,,
,,,,,34523,7.0,7,,,,,,
,,,,,34526,3.0,3,,,,,,
,,,,,34534,8.0,8,,,,,,
,,,,,34541,7.0,7,,,,,,
,,,,,34547,6.0,6,,,,,,
,,,,,34551,4.0,4,,,,,,
,,,,,34554,3.0,3,,,,,,
,,,,,34561,7.0,7,,,,,,
,,,,,34567,6.0,6,,,,,,
,,,,,34581,14.0,14,,,,,,
,,,,,34592,11.0,11,,,,,,
,,,,,34595,3.0,3,,,,,,
,,,,,34602,7.0,7,,,,,,
,,,,,34605,3.0,3,,,,,,
,,,,,34609,4.0,4,,,,,,
,,,,,34627,18.0,18,,,,,,
,,,,,34632,5.0,5,,,,,,
,,,,,34635,3.0,3,,,,,,
,,,,,34649,14.0,14,,,,,,
,,,,,34658,9.0,9,,,,,,
,,,,,34663,5.0,5,,,,,,
,,,,,34668,5.0,5,,,,,,
,,,,,34672,4.0,4,,,,,,
,,,,,34675,3.0,3,,,,,,
,,,,,34686,11.0,11,,,,,,
,,,,,34692,6.0,6,,,,,,
,,,,,34695,3.0,3,,,,,,
,,,,,34698,3.0,3,,,,,,
,,,,,34703,5.0,5,,,,,,
,,,,,34708,5.0,5,,,,,,
,,,,,34715,7.0,7,,,,,,
,,,,,34721,6.0,6,,,,,,
,,,,,34728,7.0,7,,,,,,
,,,,,34732,4.0,4,,,,,,
,,,,,34741,9.0,9,,,,,,
,,,,,34752,11.0,11,,,,,,
,,,,,34755,3.0,3,,,,,,
,,,,,34764,9.0,9,,,,,,
,,,,,34774,10.0,10,,,,,,
,,,,,34779,5.0,5,,,,,,
,,,,,34802,23.0,23,,,,,,
,,,,,34805,3.0,3,,,,,,
,,,,,34813,8.0,8,,,,,,
,,,,,34816,3.0,3,,,,,,
,,,,,34820,4.0,4,,,,,,
,,,,,34839,19.0,19,,,,,,
,,,,,34843,4.0,4,,,,,,
,,,,,34851,8.0,8,,,,,,
,,,,,34862,11.0,11,,,,,,
,,,,,34867,5.0,5,,,,,,
,,,,,34871,4.0,4,,,,,,
,,,,,34875,4.0,4,,,,,,
,,,,,34882,7.0,7,,,,,,
,,,,,34888,6.0,6,,,,,,
,,,,,34895,7.0,7,,,,,,
,,,,,34898,3.0,3,,,,,,
,,,,,34905,7.0,7,,,,,,
,,,,,34909,4.0,4,,,,,,
,,,,,34914,5.0,5,,,,,,
,,,,,34919,5.0,5,,,,,,
,,,,,34923,4.0,4,,,,,,
,,,,,34928,5.0,5,,,,,,
,,,,,34934,6.0,6,,,,,,
,,,,,34937,3.0,3,,,,,,
,,,,,34941,4.0,4,,,,,,
,,,,,34962,21.0,21,,,,,,
,,,,,34975,13.0,13,,,,,,
,,,,,34988,13.0,13,,,,,,
,,,,,34992,4.0,4,,,,,,
,,,,,34999,7.0,7,,,,,,
6.7,2.6851444,13.0,4.0,6.7,35000,,,2.0692455768585205,4.847445487976074,4.999002456665039,0.0003,0.0003,0.1
,,,,,35003,4.0,4,,,,,,
,,,,,35029,26.0,26,,,,,,
,,,,,35034,5.0,5,,,,,,
,,,,,35039,5.0,5,,,,,,
,,,,,35047,8.0,8,,,,,,
,,,,,35066,19.0,19,,,,,,
,,,,,35079,13.0,13,,,,,,
,,,,,35084,5.0,5,,,,,,
,,,,,35089,5.0,5,,,,,,
,,,,,35095,6.0,6,,,,,,
,,,,,35104,9.0,9,,,,,,
,,,,,35118,14.0,14,,,,,,
,,,,,35121,3.0,3,,,,,,
,,,,,35125,4.0,4,,,,,,
,,,,,35129,4.0,4,,,,,,
,,,,,35135,6.0,6,,,,,,
,,,,,35140,5.0,5,,,,,,
,,,,,35144,4.0,4,,,,,,
,,,,,35148,4.0,4,,,,,,
,,,,,35154,6.0,6,,,,,,
,,,,,35157,3.0,3,,,,,,
,,,,,35161,4.0,4,,,,,,
,,,,,35166,5.0,5,,,,,,
,,,,,35169,3.0,3,,,,,,
,,,,,35173,4.0,4,,,,,,
,,,,,35188,15.0,15,,,,,,
,,,,,35192,4.0,4,,,,,,
,,,,,35197,5.0,5,,,,,,
,,,,,35201,4.0,4,,,,,,
,,,,,35207,6.0,6,,,,,,
,,,,,35213,6.0,6,,,,,,
,,,,,35217,4.0,4,,,,,,
,,,,,35220,3.0,3,,,,,,
,,,,,35231,11.0,11,,,,,,
,,,,,35238,7.0,7,,,,,,
,,,,,35252,14.0,14,,,,,,
,,,,,35260,8.0,8,,,,,,
,,,,,35264,4.0,4,,,,,,
,,,,,35273,9.0,9,,,,,,
,,,,,35284,11.0,11,,,,,,
,,,,,35311,27.0,27,,,,,,
,,,,,35315,4.0,4,,,,,,
,,,,,35319,4.0,4,,,,,,
,,,,,35322,3.0,3,,,,,,
,,,,,35328,6.0,6,,,,,,
,,,,,35334,6.0,6,,,,,,
,,,,,35341,7.0,7,,,,,,
,,,,,35345,4.0,4,,,,,,
,,,,,35349,4.0,4,,,,,,
,,,,,35356,7.0,7,,,,,,
,,,,,35360,4.0,4,,,,,,
,,,,,35367,7.0,7,,,,,,
,,,,,35380,13.0,13,,,,,,
,,,,,35383,3.0,3,,,,,,
,,,,,35386,3.0,3,,,,,,
,,,,,35392,6.0,6,,,,,,
,,,,,35400,8.0,8,,,,,,
,,,,,35406,6.0,6,,,,,,
,,,,,35419,13.0,13,,,,,,
,,,,,35426,7.0,7,,,,,,
,,,,,35430,4.0,4,,,,,,
,,,,,35442,12.0,12,,,,,,
,,,,,35447,5.0,5,,,,,,
,,,,,35456,9.0,9,,,,,,
,,,,,35461,5.0,5,,,,,,
,,,,,35475,14.0,14,,,,,,
,,,,,35481,6.0,6,,,,,,
,,,,,35484,3.0,3,,,,,,
,,,,,35488,4.0,4,,,,,,
,,,,,35499,11.0,11,,,,,,
,,,,,35506,7.0,7,,,,,,
,,,,,35517,11.0,11,,,,,,
,,,,,35525,8.0,8,,,,,,
,,,,,35530,5.0,5,,,,,,
,,,,,35533,3.0,3,,,,,,
,,,,,35536,3.0,3,,,,,,
,,,,,35541,5.0,5,,,,,,
,,,,,35549,8.0,8,,,,,,
,,,,,35552,3.0,3,,,,,,
,,,,,35560,8.0,8,,,,,,
,,,,,35573,13.0,13,,,,,,
,,,,,35578,5.0,5,,,,,,
,,,,,35599,21.0,21,,,,,,
,,,,,35603,4.0,4,,,,,,
,,,,,35609,6.0,6,,,,,,
,,,,,35616,7.0,7,,,,,,
,,,,,35620,4.0,4,,,,,,
,,,,,35623,3.0,3,,,,,,
,,,,,35627,4.0,4,,,,,,
,,,,,35631,4.0,4,,,,,,
,,,,,35641,10.0,10,,,,,,
,,,,,35644,3.0,3,,,,,,
,,,,,35649,5.0,5,,,,,,
,,,,,35655,6.0,6,,,,,,
,,,,,35660,5.0,5,,,,,,
,,,,,35679,19.0,19,,,,,,
,,,,,35683,4.0,4,,,,,,
,,,,,35686,3.0,3,,,,,,
,,,,,35691,5.0,5,,,,,,
,,,,,35699,8.0,8,,,,,,
,,,,,35705,6.0,6,,,,,,
,,,,,35712,7.0,7,,,,,,
,,,,,35716,4.0,4,,,,,,
,,,,,35720,4.0,4,,,,,,
,,,,,35727,7.0,7,,,,,,
,,,,,35730,3.0,3,,,,,,
,,,,,35734,4.0,4,,,,,,
,,,,,35737,3.0,3,,,,,,
,,,,,35740,3.0,3,,,,,,
,,,,,35748,8.0,8,,,,,,
,,,,,35751,3.0,3,,,,,,
,,,,,35754,3.0,3,,,,,,
,,,,,35760,6.0,6,,,,,,
,,,,,35764,4.0,4,,,,,,
,,,,,35768,4.0,4,,,,,,
,,,,,35772,4.0,4,,,,,,
,,,,,35776,4.0,4,,,,,,
,,,,,35784,8.0,8,,,,,,
,,,,,35789,5.0,5,,,,,,
,,,,,35796,7.0,7,,,,,,
,,,,,35800,4.0,4,,,,,,
,,,,,35819,19.0,19,,,,,,
,,,,,35824,5.0,5,,,,,,
,,,,,35829,5.0,5,,,,,,
,,,,,35832,3.0,3,,,,,,
,,,,,35837,5.0,5,,,,,,
,,,,,35842,5.0,5,,,,,,
,,,,,35849,7.0,7,,,,,,
,,,,,35853,4.0,4,,,,,,
,,,,,35864,11.0,11,,,,,,
,,,,,35870,6.0,6,,,,,,
,,,,,35873,3.0,3,,,,,,
,,,,,35877,4.0,4,,,,,,
,,,,,35885,8.0,8,,,,,,
,,,,,35893,8.0,8,,,,,,
,,,,,35903,10.0,10,,,,,,
,,,,,35906,3.0,3,,,,,,
,,,,,35916,10.0,10,,,,,,
,,,,,35927,11.0,11,,,,,,
,,,,,35934,7.0,7,,,,,,
,,,,,35938,4.0,4,,,,,,
,,,,,35942,4.0,4,,,,,,
,,,,,35946,4.0,4,,,,,,
,,,,,35952,6.0,6,,,,,,
,,,,,35955,3.0,3,,,,,,
,,,,,35966,11.0,11,,,,,,
,,,,,35972,6.0,6,,,,,,
,,,,,35977,5.0,5,,,,,,
,,,,,35984,7.0,7,,,,,,
,,,,,35991,7.0,7,,,,,,
,,,,,36000,9.0,9,,,,,,
,,,,,36000,,,2.3457436561584473,4.851029872894287,4.518556594848633,0.0003,0.0003,0.1
,,,,,36004,4.0,4,,,,,,
,,,,,36031,27.0,27,,,,,,
,,,,,36035,4.0,4,,,,,,
,,,,,36039,4.0,4,,,,,,
,,,,,36046,7.0,7,,,,,,
,,,,,36049,3.0,3,,,,,,
,,,,,36054,5.0,5,,,,,,
,,,,,36063,9.0,9,,,,,,
,,,,,36069,6.0,6,,,,,,
,,,,,36081,12.0,12,,,,,,
,,,,,36096,15.0,15,,,,,,
,,,,,36100,4.0,4,,,,,,
,,,,,36104,4.0,4,,,,,,
,,,,,36125,21.0,21,,,,,,
,,,,,36131,6.0,6,,,,,,
,,,,,36134,3.0,3,,,,,,
,,,,,36147,13.0,13,,,,,,
,,,,,36154,7.0,7,,,,,,
,,,,,36160,6.0,6,,,,,,
,,,,,36168,8.0,8,,,,,,
,,,,,36180,12.0,12,,,,,,
,,,,,36186,6.0,6,,,,,,
,,,,,36189,3.0,3,,,,,,
,,,,,36201,12.0,12,,,,,,
,,,,,36209,8.0,8,,,,,,
,,,,,36213,4.0,4,,,,,,
,,,,,36224,11.0,11,,,,,,
,,,,,36244,20.0,20,,,,,,
,,,,,36250,6.0,6,,,,,,
,,,,,36265,15.0,15,,,,,,
,,,,,36271,6.0,6,,,,,,
,,,,,36276,5.0,5,,,,,,
,,,,,36291,15.0,15,,,,,,
,,,,,36295,4.0,4,,,,,,
,,,,,36298,3.0,3,,,,,,
,,,,,36309,11.0,11,,,,,,
,,,,,36318,9.0,9,,,,,,
,,,,,36321,3.0,3,,,,,,
,,,,,36324,3.0,3,,,,,,
,,,,,36328,4.0,4,,,,,,
,,,,,36332,4.0,4,,,,,,
,,,,,36337,5.0,5,,,,,,
,,,,,36349,12.0,12,,,,,,
,,,,,36360,11.0,11,,,,,,
,,,,,36368,8.0,8,,,,,,
,,,,,36372,4.0,4,,,,,,
,,,,,36375,3.0,3,,,,,,
,,,,,36382,7.0,7,,,,,,
,,,,,36386,4.0,4,,,,,,
,,,,,36390,4.0,4,,,,,,
,,,,,36395,5.0,5,,,,,,
,,,,,36399,4.0,4,,,,,,
,,,,,36408,9.0,9,,,,,,
,,,,,36413,5.0,5,,,,,,
,,,,,36416,3.0,3,,,,,,
,,,,,36427,11.0,11,,,,,,
,,,,,36438,11.0,11,,,,,,
,,,,,36443,5.0,5,,,,,,
,,,,,36450,7.0,7,,,,,,
,,,,,36455,5.0,5,,,,,,
,,,,,36463,8.0,8,,,,,,
,,,,,36473,10.0,10,,,,,,
,,,,,36477,4.0,4,,,,,,
,,,,,36481,4.0,4,,,,,,
,,,,,36486,5.0,5,,,,,,
,,,,,36490,4.0,4,,,,,,
,,,,,36493,3.0,3,,,,,,
,,,,,36498,5.0,5,,,,,,
,,,,,36501,3.0,3,,,,,,
,,,,,36509,8.0,8,,,,,,
,,,,,36512,3.0,3,,,,,,
,,,,,36518,6.0,6,,,,,,
,,,,,36521,3.0,3,,,,,,
,,,,,36525,4.0,4,,,,,,
,,,,,36532,7.0,7,,,,,,
,,,,,36538,6.0,6,,,,,,
,,,,,36544,6.0,6,,,,,,
,,,,,36552,8.0,8,,,,,,
,,,,,36558,6.0,6,,,,,,
,,,,,36569,11.0,11,,,,,,
,,,,,36575,6.0,6,,,,,,
,,,,,36580,5.0,5,,,,,,
,,,,,36584,4.0,4,,,,,,
,,,,,36594,10.0,10,,,,,,
,,,,,36601,7.0,7,,,,,,
,,,,,36607,6.0,6,,,,,,
,,,,,36610,3.0,3,,,,,,
,,,,,36613,3.0,3,,,,,,
,,,,,36618,5.0,5,,,,,,
,,,,,36621,3.0,3,,,,,,
,,,,,36626,5.0,5,,,,,,
,,,,,36637,11.0,11,,,,,,
,,,,,36642,5.0,5,,,,,,
,,,,,36656,14.0,14,,,,,,
,,,,,36659,3.0,3,,,,,,
,,,,,36662,3.0,3,,,,,,
,,,,,36671,9.0,9,,,,,,
,,,,,36674,3.0,3,,,,,,
,,,,,36681,7.0,7,,,,,,
,,,,,36685,4.0,4,,,,,,
,,,,,36690,5.0,5,,,,,,
,,,,,36703,13.0,13,,,,,,
,,,,,36707,4.0,4,,,,,,
,,,,,36711,4.0,4,,,,,,
,,,,,36716,5.0,5,,,,,,
,,,,,36729,13.0,13,,,,,,
,,,,,36733,4.0,4,,,,,,
,,,,,36740,7.0,7,,,,,,
,,,,,36743,3.0,3,,,,,,
,,,,,36761,18.0,18,,,,,,
,,,,,36765,4.0,4,,,,,,
,,,,,36783,18.0,18,,,,,,
,,,,,36789,6.0,6,,,,,,
,,,,,36796,7.0,7,,,,,,
,,,,,36800,4.0,4,,,,,,
,,,,,36813,13.0,13,,,,,,
,,,,,36820,7.0,7,,,,,,
,,,,,36828,8.0,8,,,,,,
,,,,,36832,4.0,4,,,,,,
,,,,,36836,4.0,4,,,,,,
,,,,,36844,8.0,8,,,,,,
,,,,,36852,8.0,8,,,,,,
,,,,,36856,4.0,4,,,,,,
,,,,,36862,6.0,6,,,,,,
,,,,,36895,33.0,33,,,,,,
,,,,,36899,4.0,4,,,,,,
,,,,,36903,4.0,4,,,,,,
,,,,,36910,7.0,7,,,,,,
,,,,,36914,4.0,4,,,,,,
,,,,,36918,4.0,4,,,,,,
,,,,,36923,5.0,5,,,,,,
,,,,,36927,4.0,4,,,,,,
,,,,,36942,15.0,15,,,,,,
,,,,,36945,3.0,3,,,,,,
,,,,,36950,5.0,5,,,,,,
,,,,,36953,3.0,3,,,,,,
,,,,,36958,5.0,5,,,,,,
,,,,,36961,3.0,3,,,,,,
,,,,,36968,7.0,7,,,,,,
,,,,,36973,5.0,5,,,,,,
,,,,,36979,6.0,6,,,,,,
,,,,,36984,5.0,5,,,,,,
,,,,,36997,13.0,13,,,,,,
,,,,,37000,3.0,3,,,,,,
,,,,,37000,,,2.309608221054077,4.815384387969971,4.789405822753906,0.0003,0.0003,0.1
,,,,,37004,4.0,4,,,,,,
,,,,,37008,4.0,4,,,,,,
,,,,,37016,8.0,8,,,,,,
,,,,,37022,6.0,6,,,,,,
,,,,,37026,4.0,4,,,,,,
,,,,,37030,4.0,4,,,,,,
,,,,,37034,4.0,4,,,,,,
,,,,,37041,7.0,7,,,,,,
,,,,,37044,3.0,3,,,,,,
,,,,,37051,7.0,7,,,,,,
,,,,,37054,3.0,3,,,,,,
,,,,,37062,8.0,8,,,,,,
,,,,,37084,22.0,22,,,,,,
,,,,,37087,3.0,3,,,,,,
,,,,,37090,3.0,3,,,,,,
,,,,,37093,3.0,3,,,,,,
,,,,,37096,3.0,3,,,,,,
,,,,,37104,8.0,8,,,,,,
,,,,,37108,4.0,4,,,,,,
,,,,,37115,7.0,7,,,,,,
,,,,,37122,7.0,7,,,,,,
,,,,,37132,10.0,10,,,,,,
,,,,,37136,4.0,4,,,,,,
,,,,,37142,6.0,6,,,,,,
,,,,,37150,8.0,8,,,,,,
,,,,,37162,12.0,12,,,,,,
,,,,,37167,5.0,5,,,,,,
,,,,,37171,4.0,4,,,,,,
,,,,,37179,8.0,8,,,,,,
,,,,,37189,10.0,10,,,,,,
,,,,,37197,8.0,8,,,,,,
,,,,,37202,5.0,5,,,,,,
,,,,,37206,4.0,4,,,,,,
,,,,,37210,4.0,4,,,,,,
,,,,,37227,17.0,17,,,,,,
,,,,,37241,14.0,14,,,,,,
